"order_id","cust_id","quantity","total_price","gender","locations","delivery","payment","category"
"ORD-SB-002127","SD-USR100117",1,"83400","Male","Jakarta","Express Delivery","OVO","Household Supplies"
"ORD-SB-002127","SD-USR100117",1,"31900","Male","Jakarta","Express Delivery","OVO","Household Supplies"
"ORD-SB-002128","SD-USR100118",1,"9800","Male","Jakarta","Standard Delivery","GoPay","Household Supplies"
"ORD-SB-002128","SD-USR100118",2,"17600","Male","Jakarta","Standard Delivery","GoPay","Household Supplies"
"ORD-SB-002129","SD-USR100103",1,"41800","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-002129","SD-USR100103",1,"14600","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-002130","SD-USR100104",2,"149200","Male","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-002130","SD-USR100104",1,"135900","Male","Jakarta","Standard Delivery","GoPay","Dry Food"
"ORD-SB-002131","SD-USR100105",1,"3000","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Dry Food"
"ORD-SB-002131","SD-USR100105",2,"6000","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Dry Food"
"ORD-SB-002132","SD-USR100106",1,"3100","Female","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-002132","SD-USR100106",1,"46500","Female","Jakarta","Express Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002133","SD-USR100107",1,"10300","Male","Jakarta","Scheduled Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002133","SD-USR100107",1,"94000","Male","Jakarta","Scheduled Delivery","GoPay","Condiments"
"ORD-SB-002134","SD-USR100108",1,"13600","Female","Jakarta","Standard Delivery","OVO","Condiments"
"ORD-SB-002134","SD-USR100108",2,"29800","Female","Jakarta","Standard Delivery","OVO","Condiments"
"ORD-SB-002135","SD-USR100109",2,"32200","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
"ORD-SB-002135","SD-USR100109",1,"53800","Male","Jakarta","Scheduled Delivery","OVO","Snacks & Drinks"
"ORD-SB-002136","SD-USR100110",2,"52000","Female","Jakarta","Express Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002136","SD-USR100110",1,"28900","Female","Jakarta","Express Delivery","GoPay","Frozen Food"
"ORD-SB-002137","SD-USR100111",1,"53800","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002137","SD-USR100111",1,"26800","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002138","SD-USR100112",2,"93200","Female","Jakarta","Express Delivery","Dana","Frozen Food"
"ORD-SB-002138","SD-USR100112",2,"63600","Female","Jakarta","Express Delivery","Dana","Frozen Food"
"ORD-SB-002139","SD-USR100113",1,"243800","Male","Jakarta","Scheduled Delivery","GoPay","Ice Cream"
"ORD-SB-002139","SD-USR100113",2,"17600","Male","Jakarta","Scheduled Delivery","GoPay","Ice Cream"
"ORD-SB-002140","SD-USR100114",1,"16300","Female","Jakarta","Scheduled Delivery","Dana","Ice Cream"
"ORD-SB-002140","SD-USR100114",1,"5200","Female","Jakarta","Scheduled Delivery","Dana","Ice Cream"
"ORD-SB-002141","SD-USR100115",2,"112200","Female","Jakarta","Scheduled Delivery","Dana","Frozen Meat"
"ORD-SB-002141","SD-USR100115",2,"100800","Female","Jakarta","Scheduled Delivery","Dana","Frozen Meat"
"ORD-SB-002142","SD-USR100116",1,"79100","Female","Jakarta","Scheduled Delivery","Dana","Frozen Meat"
"ORD-SB-002142","SD-USR100116",2,"71800","Female","Jakarta","Scheduled Delivery","Dana","Eggs & Dairy Products"
"ORD-SB-002143","SD-USR100117",1,"18900","Male","Jakarta","Standard Delivery","Dana","Eggs & Dairy Products"
"ORD-SB-002143","SD-USR100117",2,"46000","Male","Jakarta","Standard Delivery","Dana","Eggs & Dairy Products"
"ORD-SB-002144","SD-USR100118",2,"9800","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002144","SD-USR100118",1,"8800","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002145","SD-USR100103",1,"13400","Female","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002145","SD-USR100103",2,"82400","Female","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002146","SD-USR100104",1,"40800","Male","Jakarta","Scheduled Delivery","GoPay","Fruits "
"ORD-SB-002146","SD-USR100104",1,"31900","Male","Jakarta","Scheduled Delivery","GoPay","Fruits "
"ORD-SB-002147","SD-USR100105",1,"22900","Male","Jakarta","Standard Delivery","GoPay","Bread and Bakery"
"ORD-SB-002147","SD-USR100105",1,"16100","Male","Jakarta","Standard Delivery","GoPay","Bread and Bakery"
"ORD-SB-002148","SD-USR100106",1,"71300","Female","Jakarta","Standard Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-002148","SD-USR100106",1,"433500","Female","Jakarta","Standard Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-002149","SD-USR100107",1,"83400","Male","Jakarta","Scheduled Delivery","Dana","Household Supplies"
"ORD-SB-002149","SD-USR100107",2,"63800","Male","Jakarta","Scheduled Delivery","Dana","Household Supplies"
"ORD-SB-002150","SD-USR100108",2,"19600","Female","Jakarta","Standard Delivery","Dana","Household Supplies"
"ORD-SB-002150","SD-USR100108",1,"8800","Female","Jakarta","Standard Delivery","Dana","Household Supplies"
"ORD-SB-002151","SD-USR100109",1,"41800","Male","Jakarta","Scheduled Delivery","Dana","Sembako"
"ORD-SB-002151","SD-USR100109",2,"29200","Male","Jakarta","Scheduled Delivery","Dana","Sembako"
"ORD-SB-002152","SD-USR100110",2,"149200","Female","Jakarta","Scheduled Delivery","OVO","Sembako"
"ORD-SB-002152","SD-USR100110",1,"135900","Female","Jakarta","Scheduled Delivery","OVO","Dry Food"
"ORD-SB-002153","SD-USR100111",1,"3000","Male","Jakarta","Express Delivery","OVO","Dry Food"
"ORD-SB-002153","SD-USR100111",2,"6000","Male","Jakarta","Express Delivery","OVO","Dry Food"
"ORD-SB-002154","SD-USR100112",1,"3100","Female","Jakarta","Standard Delivery","OVO","Dry Food"
"ORD-SB-002154","SD-USR100112",1,"46500","Female","Jakarta","Standard Delivery","OVO","Snacks & Drinks"
"ORD-SB-002155","SD-USR100113",1,"10300","Male","Jakarta","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-002155","SD-USR100113",1,"94000","Male","Jakarta","Express Delivery","OVO","Condiments"
"ORD-SB-002156","SD-USR100114",1,"13600","Female","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002156","SD-USR100114",2,"29800","Female","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002157","SD-USR100115",2,"32200","Female","Jakarta","Scheduled Delivery","Dana","Condiments"
"ORD-SB-002157","SD-USR100115",1,"53800","Female","Jakarta","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002158","SD-USR100116",2,"52000","Female","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-002158","SD-USR100116",1,"28900","Female","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002159","SD-USR100117",1,"53800","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002159","SD-USR100117",2,"53600","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002160","SD-USR100118",2,"93200","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002160","SD-USR100118",2,"63600","Male","Jakarta","Scheduled Delivery","OVO","Frozen Food"
"ORD-SB-002161","SD-USR100103",1,"243800","Female","Jakarta","Express Delivery","GoPay","Ice Cream"
"ORD-SB-002161","SD-USR100103",2,"17600","Female","Jakarta","Express Delivery","GoPay","Ice Cream"
"ORD-SB-002162","SD-USR100104",2,"32600","Male","Jakarta","Scheduled Delivery","GoPay","Ice Cream"
"ORD-SB-002162","SD-USR100104",1,"5200","Male","Jakarta","Scheduled Delivery","GoPay","Ice Cream"
"ORD-SB-002163","SD-USR100105",2,"112200","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Frozen Meat"
"ORD-SB-002163","SD-USR100105",1,"50400","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Frozen Meat"
"ORD-SB-002164","SD-USR100106",2,"158200","Female","Jakarta","Express Delivery","Dana","Frozen Meat"
"ORD-SB-002164","SD-USR100106",1,"35900","Female","Jakarta","Express Delivery","Dana","Eggs & Dairy Products"
"ORD-SB-002165","SD-USR100107",2,"37800","Male","Jakarta","Standard Delivery","GoPay","Eggs & Dairy Products"
"ORD-SB-002165","SD-USR100107",2,"46000","Male","Jakarta","Standard Delivery","GoPay","Eggs & Dairy Products"
"ORD-SB-002166","SD-USR100108",2,"9800","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-002166","SD-USR100108",2,"17600","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-002167","SD-USR100109",1,"13400","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002167","SD-USR100109",1,"41200","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002168","SD-USR100110",2,"81600","Female","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002168","SD-USR100110",1,"31900","Female","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002169","SD-USR100111",1,"22900","Male","Jakarta","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-002169","SD-USR100111",1,"16100","Male","Jakarta","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-002170","SD-USR100112",1,"71300","Female","Jakarta","Express Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-002170","SD-USR100112",1,"433500","Female","Jakarta","Express Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-002171","SD-USR100113",1,"256300","Male","Jakarta","Express Delivery","GoPay","Health Products"
"ORD-SB-002171","SD-USR100113",2,"44200","Male","Jakarta","Express Delivery","GoPay","Health Products"
"ORD-SB-002172","SD-USR100114",2,"53400","Female","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Health Products"
"ORD-SB-002172","SD-USR100114",1,"42500","Female","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Gadgets"
"ORD-SB-002173","SD-USR100115",1,"42500","Female","Jakarta","Scheduled Delivery","OVO","Gadgets"
"ORD-SB-002173","SD-USR100115",2,"48800","Female","Jakarta","Scheduled Delivery","OVO","Gadgets"
"ORD-SB-002174","SD-USR100116",2,"44200","Female","Jakarta","Express Delivery","GoPay","Gadgets"
"ORD-SB-002174","SD-USR100116",1,"198800","Female","Jakarta","Express Delivery","GoPay","Gadgets"
"ORD-SB-002175","SD-USR100117",1,"211300","Male","Jakarta","Standard Delivery","GoPay","Gadgets"
"ORD-SB-002175","SD-USR100117",1,"40700","Male","Jakarta","Standard Delivery","GoPay","Household Supplies"
"ORD-SB-002176","SD-USR100118",1,"155000","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-002176","SD-USR100118",2,"50200","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-002177","SD-USR1001",2,"23400","Male","Jawa Tengah","Scheduled Delivery","GoPay","Personal Care"
"ORD-SB-002177","SD-USR1001",2,"37200","Male","Jawa Tengah","Scheduled Delivery","GoPay","Personal Care"
"ORD-SB-002178","SD-USR1002",1,"54400","Male","Jawa Barat","Express Delivery","Dana","Household Supplies"
"ORD-SB-002178","SD-USR1002",1,"83400","Male","Jawa Barat","Express Delivery","Dana","Household Supplies"
"ORD-SB-002179","SD-USR1003",1,"31900","Female","Jawa Timur","Standard Delivery","Dana","Household Supplies"
"ORD-SB-002179","SD-USR1003",1,"9800","Female","Jawa Timur","Standard Delivery","Dana","Household Supplies"
"ORD-SB-002180","SD-USR1004",1,"8800","Male","Jakarta","Scheduled Delivery","GoPay","Household Supplies"
"ORD-SB-002180","SD-USR1004",1,"41800","Male","Jakarta","Scheduled Delivery","GoPay","Sembako"
"ORD-SB-002181","SD-USR1005",2,"29200","Female","Bali","Standard Delivery","Dana","Sembako"
"ORD-SB-002181","SD-USR1005",2,"149200","Female","Bali","Standard Delivery","Dana","Sembako"
"ORD-SB-002182","SD-USR1006",1,"135900","Female","Jawa Barat","Standard Delivery","Partner (Alfamart/Indomart)","Dry Food"
"ORD-SB-002182","SD-USR1006",2,"6000","Female","Jawa Barat","Standard Delivery","Partner (Alfamart/Indomart)","Dry Food"
"ORD-SB-002183","SD-USR1007",2,"6000","Female","Jakarta","Scheduled Delivery","OVO","Dry Food"
"ORD-SB-002183","SD-USR1007",2,"6200","Female","Jakarta","Scheduled Delivery","OVO","Dry Food"
"ORD-SB-002184","SD-USR1008",2,"93000","Male","Jawa Tengah","Scheduled Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002184","SD-USR1008",1,"10300","Male","Jawa Tengah","Scheduled Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002185","SD-USR1009",1,"94000","Female","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002185","SD-USR1009",1,"13600","Female","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002186","SD-USR10010",1,"14900","Male","Jawa Timur","Standard Delivery","OVO","Condiments"
"ORD-SB-002186","SD-USR10010",2,"32200","Male","Jawa Timur","Standard Delivery","OVO","Condiments"
"ORD-SB-002187","SD-USR10011",1,"53800","Male","Jawa Barat","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002187","SD-USR10011",2,"52000","Male","Jawa Barat","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002188","SD-USR10012",1,"28900","Male","Bali","Express Delivery","Dana","Frozen Food"
"ORD-SB-002188","SD-USR10012",1,"53800","Male","Bali","Express Delivery","Dana","Frozen Food"
"ORD-SB-002189","SD-USR10013",1,"26800","Male","Jawa Barat","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-002189","SD-USR10013",2,"93200","Male","Jawa Barat","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-002190","SD-USR10014",2,"63600","Male","Bali","Express Delivery","Credit Card","Frozen Food"
"ORD-SB-002190","SD-USR10014",1,"243800","Male","Bali","Express Delivery","Credit Card","Ice Cream"
"ORD-SB-002191","SD-USR10015",1,"8800","Male","Jawa Timur","Express Delivery","Dana","Ice Cream"
"ORD-SB-002191","SD-USR10015",1,"16300","Male","Jawa Timur","Express Delivery","Dana","Ice Cream"
"ORD-SB-002192","SD-USR10016",1,"5200","Female","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Ice Cream"
"ORD-SB-002192","SD-USR10016",1,"56100","Female","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Meat"
"ORD-SB-002193","SD-USR10017",2,"100800","Female","Jawa Barat","Scheduled Delivery","GoPay","Frozen Meat"
"ORD-SB-002193","SD-USR10017",1,"79100","Female","Jawa Barat","Scheduled Delivery","GoPay","Frozen Meat"
"ORD-SB-002194","SD-USR10018",2,"71800","Female","Jawa Barat","Express Delivery","OVO","Eggs & Dairy Products"
"ORD-SB-002194","SD-USR10018",1,"18900","Female","Jawa Barat","Express Delivery","OVO","Eggs & Dairy Products"
"ORD-SB-002195","SD-USR10019",2,"46000","Female","Jakarta","Standard Delivery","GoPay","Eggs & Dairy Products"
"ORD-SB-002195","SD-USR10019",1,"4900","Female","Jakarta","Standard Delivery","GoPay","Vegetables"
"ORD-SB-002196","SD-USR10020",1,"8800","Female","Bali","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-002196","SD-USR10020",1,"13400","Female","Bali","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-002197","SD-USR10021",2,"82400","Male","Bali","Scheduled Delivery","GoPay","Fruits "
"ORD-SB-002197","SD-USR10021",1,"40800","Male","Bali","Scheduled Delivery","GoPay","Fruits "
"ORD-SB-002198","SD-USR10022",1,"31900","Male","Bali","Standard Delivery","GoPay","Fruits "
"ORD-SB-002198","SD-USR10022",2,"45800","Male","Bali","Standard Delivery","GoPay","Bread and Bakery"
"ORD-SB-002199","SD-USR10023",1,"16100","Male","Jawa Tengah","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-002199","SD-USR10023",1,"71300","Male","Jawa Tengah","Standard Delivery","OVO","Eggs & Dairy Products"
"ORD-SB-002200","SD-USR10024",1,"433500","Male","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-002200","SD-USR10024",1,"83400","Male","Jakarta","Standard Delivery","Credit Card","Household Supplies"
"ORD-SB-002201","SD-USR10025",1,"31900","Male","Bali","Scheduled Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-002201","SD-USR10025",2,"19600","Male","Bali","Scheduled Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-002202","SD-USR10026",1,"8800","Male","Jawa Tengah","Express Delivery","GoPay","Household Supplies"
"ORD-SB-002202","SD-USR10026",2,"83600","Male","Jawa Tengah","Express Delivery","GoPay","Sembako"
"ORD-SB-002203","SD-USR10027",1,"14600","Female","Bali","Express Delivery","Dana","Sembako"
"ORD-SB-002203","SD-USR10027",2,"149200","Female","Bali","Express Delivery","Dana","Sembako"
"ORD-SB-002204","SD-USR10028",1,"135900","Female","Jawa Barat","Express Delivery","GoPay","Dry Food"
"ORD-SB-002204","SD-USR10028",1,"3000","Female","Jawa Barat","Express Delivery","GoPay","Dry Food"
"ORD-SB-002205","SD-USR10029",2,"6000","Female","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-002205","SD-USR10029",1,"3100","Female","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-002206","SD-USR10030",2,"93000","Male","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-002206","SD-USR10030",2,"20600","Male","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-002207","SD-USR10031",1,"94000","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002207","SD-USR10031",2,"27200","Male","Jakarta","Express Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002208","SD-USR10032",2,"29800","Male","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002208","SD-USR10032",1,"16100","Male","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002209","SD-USR10033",1,"53800","Female","Bali","Scheduled Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002209","SD-USR10033",2,"52000","Female","Bali","Scheduled Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002210","SD-USR10034",1,"28900","Female","Jawa Barat","Standard Delivery","Dana","Frozen Food"
"ORD-SB-002210","SD-USR10034",1,"53800","Female","Jawa Barat","Standard Delivery","Dana","Frozen Food"
"ORD-SB-002211","SD-USR10035",2,"53600","Male","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002211","SD-USR10035",2,"93200","Male","Jawa Tengah","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002212","SD-USR10036",1,"31800","Female","Jakarta","Express Delivery","GoPay","Frozen Food"
"ORD-SB-002212","SD-USR10036",1,"243800","Female","Jakarta","Express Delivery","GoPay","Ice Cream"
"ORD-SB-002213","SD-USR10037",2,"17600","Male","Bali","Scheduled Delivery","Dana","Ice Cream"
"ORD-SB-002213","SD-USR10037",1,"16300","Male","Bali","Scheduled Delivery","Dana","Ice Cream"
"ORD-SB-002214","SD-USR10038",2,"10400","Male","Bali","Express Delivery","GoPay","Ice Cream"
"ORD-SB-002214","SD-USR10038",2,"112200","Male","Bali","Express Delivery","GoPay","Frozen Meat"
"ORD-SB-002215","SD-USR10039",2,"100800","Male","Jawa Barat","Express Delivery","OVO","Frozen Meat"
"ORD-SB-002215","SD-USR10039",1,"79100","Male","Jawa Barat","Express Delivery","OVO","Frozen Meat"
"ORD-SB-002216","SD-USR10040",2,"71800","Female","Jawa Timur","Express Delivery","OVO","Eggs & Dairy Products"
"ORD-SB-002216","SD-USR10040",2,"37800","Female","Jawa Timur","Express Delivery","OVO","Eggs & Dairy Products"
"ORD-SB-002217","SD-USR10041",2,"46000","Male","Bali","Standard Delivery","Partner (Alfamart/Indomart)","Eggs & Dairy Products"
"ORD-SB-002217","SD-USR10041",1,"4900","Male","Bali","Standard Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002218","SD-USR10042",2,"17600","Female","Jawa Barat","Standard Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002218","SD-USR10042",2,"26800","Female","Jawa Barat","Standard Delivery","Partner (Alfamart/Indomart)","Vegetables"
"ORD-SB-002219","SD-USR10043",1,"41200","Male","Jawa Barat","Scheduled Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002219","SD-USR10043",1,"40800","Male","Jawa Barat","Scheduled Delivery","Partner (Alfamart/Indomart)","Fruits "
"ORD-SB-002220","SD-USR10044",2,"63800","Female","Jawa Timur","Standard Delivery","OVO","Fruits "
"ORD-SB-002220","SD-USR10044",2,"45800","Female","Jawa Timur","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-002221","SD-USR10045",1,"16100","Female","Jakarta","Scheduled Delivery","Dana","Bread and Bakery"
"ORD-SB-002221","SD-USR10045",1,"71300","Female","Jakarta","Scheduled Delivery","Dana","Eggs & Dairy Products"
"ORD-SB-002222","SD-USR10046",1,"433500","Male","Bali","Scheduled Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-002222","SD-USR10046",1,"256300","Male","Bali","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-002223","SD-USR10047",1,"22100","Female","Bali","Standard Delivery","Dana","Health Products"
"ORD-SB-002223","SD-USR10047",1,"26700","Female","Bali","Standard Delivery","Dana","Health Products"
"ORD-SB-002224","SD-USR10048",1,"42500","Male","Jawa Tengah","Scheduled Delivery","Dana","Gadgets"
"ORD-SB-002224","SD-USR10048",1,"42500","Male","Jawa Tengah","Scheduled Delivery","Dana","Gadgets"
"ORD-SB-002225","SD-USR10049",1,"24400","Male","Jawa Timur","Scheduled Delivery","OVO","Gadgets"
"ORD-SB-002225","SD-USR10049",1,"22100","Male","Jawa Timur","Scheduled Delivery","OVO","Gadgets"
"ORD-SB-002226","SD-USR10050",1,"198800","Male","Jawa Tengah","Scheduled Delivery","Debit Card","Gadgets"
"ORD-SB-002226","SD-USR10050",1,"211300","Male","Jawa Tengah","Scheduled Delivery","Debit Card","Gadgets"
"ORD-SB-002227","SD-USR10051",1,"40700","Male","Jawa Timur","Express Delivery","GoPay","Household Supplies"
"ORD-SB-002227","SD-USR10051",1,"155000","Male","Jawa Timur","Express Delivery","GoPay","Personal Care"
"ORD-SB-002228","SD-USR10052",1,"25100","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-002228","SD-USR10052",2,"23400","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-002229","SD-USR10053",2,"37200","Male","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-002229","SD-USR10053",1,"54400","Male","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-002230","SD-USR10054",1,"83400","Male","Jawa Tengah","Scheduled Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-002230","SD-USR10054",1,"31900","Male","Jawa Tengah","Scheduled Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-002231","SD-USR10055",2,"19600","Male","Jawa Tengah","Scheduled Delivery","Dana","Household Supplies"
"ORD-SB-002231","SD-USR10055",1,"8800","Male","Jawa Tengah","Scheduled Delivery","Dana","Household Supplies"
"ORD-SB-002232","SD-USR10056",1,"41800","Female","Jakarta","Scheduled Delivery","Dana","Sembako"
"ORD-SB-002232","SD-USR10056",1,"14600","Female","Jakarta","Scheduled Delivery","Dana","Sembako"
"ORD-SB-002233","SD-USR10057",1,"74600","Female","Jakarta","Scheduled Delivery","GoPay","Sembako"
"ORD-SB-002233","SD-USR10057",1,"135900","Female","Jakarta","Scheduled Delivery","GoPay","Dry Food"
"ORD-SB-002234","SD-USR10058",1,"3000","Male","Jawa Tengah","Scheduled Delivery","OVO","Dry Food"
"ORD-SB-002234","SD-USR10058",1,"3000","Male","Jawa Tengah","Scheduled Delivery","OVO","Dry Food"
"ORD-SB-002235","SD-USR10059",1,"3100","Male","Jakarta","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-002235","SD-USR10059",1,"46500","Male","Jakarta","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002236","SD-USR10060",1,"10300","Female","Jawa Timur","Express Delivery","GoPay","Snacks & Drinks"
"ORD-SB-002236","SD-USR10060",1,"94000","Female","Jawa Timur","Express Delivery","GoPay","Condiments"
"ORD-SB-002237","SD-USR10061",2,"27200","Male","Jawa Tengah","Scheduled Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002237","SD-USR10061",2,"29800","Male","Jawa Tengah","Scheduled Delivery","Partner (Alfamart/Indomart)","Condiments"
"ORD-SB-002238","SD-USR10062",2,"32200","Female","Jawa Barat","Scheduled Delivery","Dana","Condiments"
"ORD-SB-002238","SD-USR10062",1,"53800","Female","Jawa Barat","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002239","SD-USR10063",2,"52000","Female","Jawa Barat","Scheduled Delivery","Dana","Snacks & Drinks"
"ORD-SB-002239","SD-USR10063",1,"28900","Female","Jawa Barat","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-002240","SD-USR10064",1,"53800","Female","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002240","SD-USR10064",1,"26800","Female","Jawa Timur","Express Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002241","SD-USR10065",2,"93200","Male","Bali","Scheduled Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002241","SD-USR10065",1,"31800","Male","Bali","Scheduled Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-002242","SD-USR10066",1,"243800","Male","Jakarta","Scheduled Delivery","OVO","Ice Cream"
"ORD-SB-002242","SD-USR10066",2,"17600","Male","Jakarta","Scheduled Delivery","OVO","Ice Cream"
"ORD-SB-002243","SD-USR10067",1,"16300","Male","Jawa Tengah","Standard Delivery","Dana","Ice Cream"
"ORD-SB-002243","SD-USR10067",2,"10400","Male","Jawa Tengah","Standard Delivery","Dana","Ice Cream"
"ORD-SB-002244","SD-USR10068",2,"112200","Male","Jawa Timur","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Meat"
"ORD-SB-002244","SD-USR10068",1,"50400","Male","Jawa Timur","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Meat"
"ORD-SB-002245","SD-USR10069",1,"79100","Male","Jawa Tengah","Scheduled Delivery","OVO","Frozen Meat"
"ORD-SB-002245","SD-USR10069",1,"35900","Male","Jawa Tengah","Scheduled Delivery","OVO","Eggs & Dairy Products"
