Order_ID,Item_ID,Item_Price,Quantity,Total_Price
ORD-SB-002261,SB-GRO001,26000,1,26000
ORD-SB-002261,SB-FRZ00164,28900,1,28900
ORD-SB-002262,SB-FRZ00158,53800,1,53800
ORD-SB-002262,SB-FRZ00153,26800,2,53600
ORD-SB-002263,SB-FRZ00152,46600,1,46600
ORD-SB-002263,SB-FRZ00151,31800,2,63600
ORD-SB-002264,SB-FRZ00139,243800,1,243800
ORD-SB-002264,SB-FRZ00138,8800,1,8800
ORD-SB-002265,SB-FRZ00137,16300,1,16300
ORD-SB-002265,SB-FRZ00136,5200,1,5200
ORD-SB-002266,SB-FRZ00123,56100,2,112200
ORD-SB-002266,SB-FRZ00122,50400,1,50400
ORD-SB-002267,SB-FRZ00121,79100,1,79100
ORD-SB-002267,SB-FRS0093,35900,1,35900
ORD-SB-002268,SB-FRS0092,18900,1,18900
ORD-SB-002268,SB-FRS0091,23000,2,46000
ORD-SB-002269,SB-FRS0078,4900,1,4900
ORD-SB-002269,SB-FRS0077,8800,2,17600
ORD-SB-002270,SB-FRS0076,13400,1,13400
ORD-SB-002270,SB-FRS0063,41200,1,41200
ORD-SB-002271,SB-FRS0062,40800,2,81600
ORD-SB-002271,SB-FRS0061,31900,2,63800
ORD-SB-002272,SB-FRS00107,22900,2,45800
ORD-SB-002272,SB-FRS00106,16100,2,32200
ORD-SB-002273,SB-FRS00105,71300,1,71300
ORD-SB-002273,SB-FRS00100,433500,1,433500
ORD-SB-002274,SB-LIV00219,256300,1,256300
ORD-SB-002274,SB-LIV00212,22100,2,44200
ORD-SB-002275,SB-LIV00211,26700,1,26700
ORD-SB-002275,SB-LIV00210,42500,1,42500
ORD-SB-002303,SB-FRS00100,433500,1,433500
ORD-SB-002304,SB-FRS00105,71300,1,71300
ORD-SB-002304,SB-FRS00106,16100,2,32200
ORD-SB-002305,SB-FRS00107,22900,1,22900
ORD-SB-002305,SB-FRS0061,31900,2,63800
ORD-SB-002306,SB-FRS0062,40800,1,40800
ORD-SB-002306,SB-FRS0063,41200,1,41200
ORD-SB-002307,SB-FRS0076,13400,2,26800
ORD-SB-002307,SB-FRS0077,8800,2,17600
ORD-SB-002308,SB-FRS0078,4900,1,4900
ORD-SB-002308,SB-FRS0091,23000,1,23000
ORD-SB-002309,SB-FRS0092,18900,1,18900
ORD-SB-002309,SB-FRS0093,35900,1,35900
ORD-SB-002310,SB-FRZ00121,79100,2,158200
ORD-SB-002310,SB-FRZ00122,50400,1,50400
ORD-SB-002311,SB-FRZ00123,56100,1,56100
ORD-SB-002311,SB-FRZ00136,5200,2,10400
ORD-SB-002312,SB-FRZ00137,16300,1,16300
ORD-SB-002312,SB-FRZ00138,8800,2,17600
ORD-SB-002313,SB-FRZ00139,243800,1,243800
ORD-SB-002313,SB-FRZ00151,31800,1,31800
ORD-SB-002314,SB-FRZ00152,46600,1,46600
ORD-SB-002314,SB-FRZ00153,26800,2,53600
ORD-SB-002315,SB-FRZ00158,53800,1,53800
ORD-SB-002315,SB-FRZ00164,28900,1,28900
ORD-SB-002316,SB-GRO001,26000,1,26000
ORD-SB-002316,SB-GRO0012,53800,1,53800
ORD-SB-002317,SB-GRO0016,16100,2,32200
ORD-SB-002317,SB-GRO0017,14900,2,29800
ORD-SB-002318,SB-GRO0018,13600,1,13600
ORD-SB-002318,SB-GRO0019,94000,1,94000
ORD-SB-002319,SB-GRO002,10300,1,10300
ORD-SB-002319,SB-GRO003,46500,1,46500
ORD-SB-002320,SB-GRO0031,3100,1,3100
ORD-SB-002320,SB-GRO0032,3000,2,6000
ORD-SB-002321,SB-GRO0033,3000,1,3000
ORD-SB-002321,SB-GRO0035,135900,1,135900
ORD-SB-002322,SB-GRO0046,74600,1,74600
ORD-SB-002322,SB-GRO0047,14600,2,29200
ORD-SB-002323,SB-GRO0048,41800,1,41800
ORD-SB-002323,SB-LIV00166,8800,1,8800
ORD-SB-002324,SB-LIV00167,9800,1,9800
ORD-SB-002324,SB-LIV00168,31900,1,31900
ORD-SB-002325,SB-LIV00177,83400,1,83400
ORD-SB-002325,SB-LIV00179,54400,1,54400
ORD-SB-002326,SB-LIV00181,18600,2,37200
ORD-SB-002326,SB-LIV00182,11700,2,23400
ORD-SB-002327,SB-LIV00183,25100,1,25100
ORD-SB-002327,SB-LIV00188,155000,1,155000
ORD-SB-002328,SB-LIV00197,40700,1,40700
ORD-SB-002328,SB-LIV00202,211300,1,211300
ORD-SB-002329,SB-LIV00204,198800,1,198800
ORD-SB-002329,SB-LIV00206,22100,1,22100
ORD-SB-002330,SB-LIV00207,24400,1,24400
ORD-SB-002330,SB-FRS00100,433500,1,433500
ORD-SB-002331,SB-FRS00105,71300,1,71300
ORD-SB-002331,SB-FRS00106,16100,2,32200
ORD-SB-002332,SB-FRS00107,22900,1,22900
ORD-SB-002332,SB-FRS0061,31900,1,31900
ORD-SB-002333,SB-FRS0062,40800,1,40800
ORD-SB-002333,SB-FRS0063,41200,1,41200
ORD-SB-002334,SB-FRS0076,13400,1,13400
ORD-SB-002334,SB-FRS0077,8800,1,8800
ORD-SB-002335,SB-FRS0078,4900,1,4900
ORD-SB-002335,SB-FRS0091,23000,2,46000
ORD-SB-002336,SB-FRS0092,18900,1,18900
ORD-SB-002336,SB-FRS0093,35900,2,71800
ORD-SB-002337,SB-FRZ00121,79100,1,79100
ORD-SB-002337,SB-FRZ00122,50400,2,100800
ORD-SB-002338,SB-FRZ00123,56100,1,56100
ORD-SB-002338,SB-FRZ00136,5200,2,10400
ORD-SB-002339,SB-FRZ00137,16300,2,32600
ORD-SB-002339,SB-FRZ00138,8800,2,17600
ORD-SB-002340,SB-FRZ00139,243800,1,243800
ORD-SB-002340,SB-FRZ00151,31800,2,63600
ORD-SB-002341,SB-FRZ00152,46600,2,93200
ORD-SB-002341,SB-FRZ00153,26800,2,53600
ORD-SB-002342,SB-FRZ00158,53800,1,53800
ORD-SB-002342,SB-FRZ00164,28900,1,28900
ORD-SB-002343,SB-GRO001,26000,2,52000
ORD-SB-002343,SB-GRO0012,53800,1,53800
ORD-SB-002344,SB-GRO0016,16100,1,16100
ORD-SB-002344,SB-GRO0017,14900,2,29800
ORD-SB-002345,SB-GRO0018,13600,1,13600
ORD-SB-002345,SB-GRO0019,94000,1,94000
ORD-SB-002346,SB-GRO002,10300,2,20600
ORD-SB-002346,SB-GRO003,46500,2,93000
ORD-SB-002347,SB-GRO0031,3100,1,3100
ORD-SB-002347,SB-GRO0032,3000,1,3000
ORD-SB-002348,SB-GRO0033,3000,2,6000
ORD-SB-002348,SB-GRO0035,135900,1,135900
ORD-SB-002349,SB-GRO0046,74600,1,74600
ORD-SB-002349,SB-GRO0047,14600,1,14600
ORD-SB-002350,SB-GRO0048,41800,1,41800
ORD-SB-002350,SB-LIV00166,8800,2,17600
ORD-SB-002351,SB-LIV00167,9800,1,9800
ORD-SB-002351,SB-LIV00168,31900,2,63800
ORD-SB-002352,SB-LIV00177,83400,1,83400
ORD-SB-002352,SB-LIV00179,54400,1,54400
ORD-SB-002353,SB-LIV00181,18600,1,18600
ORD-SB-002353,SB-LIV00182,11700,1,11700
ORD-SB-002354,SB-LIV00183,25100,1,25100
ORD-SB-002354,SB-LIV00188,155000,1,155000
ORD-SB-002355,SB-LIV00197,40700,1,40700
ORD-SB-002355,SB-LIV00202,211300,1,211300
ORD-SB-002356,SB-LIV00204,198800,1,198800
ORD-SB-002356,SB-LIV00206,22100,1,22100
ORD-SB-002357,SB-LIV00207,24400,2,48800
ORD-SB-002357,SB-FRS00100,433500,1,433500
ORD-SB-002358,SB-FRS00105,71300,1,71300
ORD-SB-002358,SB-FRS00106,16100,1,16100
ORD-SB-002359,SB-FRS00107,22900,2,45800
ORD-SB-002359,SB-FRS0061,31900,1,31900
ORD-SB-002360,SB-FRS0062,40800,2,81600
ORD-SB-002360,SB-FRS0063,41200,1,41200
ORD-SB-002361,SB-FRS0076,13400,1,13400
ORD-SB-002361,SB-FRS0077,8800,1,8800
ORD-SB-002362,SB-FRS0078,4900,1,4900
ORD-SB-002362,SB-FRS0091,23000,2,46000
ORD-SB-002363,SB-FRS0092,18900,2,37800
ORD-SB-002363,SB-FRS0093,35900,2,71800
ORD-SB-002364,SB-FRZ00121,79100,2,158200
ORD-SB-002364,SB-FRZ00122,50400,2,100800
ORD-SB-002365,SB-FRZ00123,56100,1,56100
ORD-SB-002365,SB-FRZ00136,5200,2,10400
ORD-SB-002366,SB-FRZ00137,16300,1,16300
ORD-SB-002366,SB-FRZ00138,8800,1,8800
ORD-SB-002367,SB-FRZ00139,243800,1,243800
ORD-SB-002367,SB-FRZ00151,31800,1,31800
ORD-SB-002368,SB-FRZ00152,46600,2,93200
ORD-SB-002368,SB-FRZ00153,26800,2,53600
ORD-SB-002369,SB-FRZ00158,53800,1,53800
ORD-SB-002369,SB-FRZ00164,28900,1,28900
ORD-SB-002370,SB-GRO001,26000,1,26000
ORD-SB-002370,SB-GRO0012,53800,1,53800
ORD-SB-002371,SB-GRO0016,16100,2,32200
ORD-SB-002371,SB-GRO0017,14900,1,14900
ORD-SB-002372,SB-GRO0018,13600,2,27200
ORD-SB-002372,SB-GRO0019,94000,1,94000
ORD-SB-002373,SB-GRO002,10300,2,20600
ORD-SB-002373,SB-GRO003,46500,1,46500
ORD-SB-002374,SB-GRO0031,3100,2,6200
ORD-SB-002374,SB-GRO0032,3000,2,6000
ORD-SB-002375,SB-GRO0033,3000,1,3000
ORD-SB-002375,SB-GRO0035,135900,1,135900
ORD-SB-002376,SB-GRO0046,74600,1,74600
ORD-SB-002376,SB-GRO0047,14600,2,29200
ORD-SB-002377,SB-GRO0048,41800,2,83600
ORD-SB-002377,SB-LIV00166,8800,2,17600
ORD-SB-002378,SB-LIV00167,9800,1,9800
ORD-SB-002378,SB-LIV00168,31900,2,63800
ORD-SB-002379,SB-LIV00177,83400,1,83400
ORD-SB-002379,SB-LIV00179,54400,1,54400
ORD-SB-002380,SB-LIV00181,18600,2,37200
ORD-SB-002380,SB-LIV00182,11700,1,11700
ORD-SB-002381,SB-LIV00183,25100,1,25100
ORD-SB-002381,SB-LIV00188,155000,1,155000
ORD-SB-002382,SB-LIV00197,40700,1,40700
ORD-SB-002382,SB-LIV00202,211300,1,211300
ORD-SB-002383,SB-LIV00204,198800,1,198800
ORD-SB-002383,SB-LIV00206,22100,2,44200
ORD-SB-002384,SB-LIV00207,24400,1,24400
ORD-SB-002384,SB-FRS00100,433500,1,433500
ORD-SB-002385,SB-FRS00105,71300,1,71300
ORD-SB-002385,SB-FRS00106,16100,1,16100
ORD-SB-002386,SB-FRS00107,22900,2,45800
ORD-SB-002386,SB-FRS0061,31900,1,31900
ORD-SB-002387,SB-FRS0062,40800,1,40800
ORD-SB-002387,SB-FRS0063,41200,2,82400
ORD-SB-002388,SB-FRS0076,13400,2,26800
ORD-SB-002388,SB-FRS0077,8800,1,8800
ORD-SB-002389,SB-FRS0078,4900,1,4900
ORD-SB-002389,SB-FRS0091,23000,1,23000
ORD-SB-002390,SB-FRS0092,18900,2,37800
ORD-SB-002390,SB-FRS0093,35900,2,71800
ORD-SB-002391,SB-FRZ00121,79100,1,79100
ORD-SB-002391,SB-FRZ00122,50400,2,100800
ORD-SB-002392,SB-FRZ00123,56100,2,112200
ORD-SB-002392,SB-FRZ00136,5200,1,5200
ORD-SB-002393,SB-FRZ00137,16300,1,16300
ORD-SB-002393,SB-FRZ00138,8800,2,17600
ORD-SB-002394,SB-FRZ00139,243800,1,243800
ORD-SB-002394,SB-FRZ00151,31800,1,31800
ORD-SB-002395,SB-FRZ00152,46600,1,46600
ORD-SB-002395,SB-FRZ00153,26800,2,53600
ORD-SB-002396,SB-FRZ00158,53800,1,53800
ORD-SB-002396,SB-FRZ00164,28900,1,28900
ORD-SB-002397,SB-GRO001,26000,2,52000
ORD-SB-002397,SB-GRO0012,53800,1,53800
ORD-SB-002398,SB-GRO0016,16100,1,16100
ORD-SB-002398,SB-GRO0017,14900,2,29800
ORD-SB-002399,SB-GRO0018,13600,2,27200
ORD-SB-002399,SB-GRO0019,94000,1,94000
ORD-SB-002400,SB-GRO002,10300,1,10300
ORD-SB-002400,SB-GRO003,46500,1,46500
ORD-SB-002401,SB-GRO0031,3100,1,3100
ORD-SB-002401,SB-GRO0032,3000,1,3000
ORD-SB-002402,SB-GRO0033,3000,1,3000
ORD-SB-002402,SB-GRO0035,135900,1,135900
ORD-SB-002403,SB-GRO0046,74600,1,74600
ORD-SB-002403,SB-GRO0047,14600,1,14600
ORD-SB-002404,SB-GRO0048,41800,1,41800
ORD-SB-002404,SB-LIV00166,8800,2,17600
ORD-SB-002405,SB-LIV00167,9800,2,19600
ORD-SB-002405,SB-LIV00168,31900,2,63800
ORD-SB-002406,SB-LIV00177,83400,1,83400
ORD-SB-002406,SB-LIV00179,54400,1,54400
ORD-SB-002407,SB-LIV00181,18600,2,37200
ORD-SB-002407,SB-LIV00182,11700,2,23400
ORD-SB-002408,SB-LIV00183,25100,2,50200
ORD-SB-002408,SB-LIV00188,155000,1,155000
ORD-SB-002409,SB-LIV00197,40700,1,40700
ORD-SB-002409,SB-LIV00202,211300,1,211300
ORD-SB-002410,SB-LIV00204,198800,1,198800
ORD-SB-002410,SB-LIV00206,22100,1,22100
ORD-SB-002411,SB-LIV00207,24400,1,24400
ORD-SB-002411,SB-FRS00100,433500,1,433500
ORD-SB-002412,SB-FRS00105,71300,1,71300
ORD-SB-002412,SB-FRS00106,16100,2,32200
ORD-SB-002413,SB-FRS00107,22900,1,22900
ORD-SB-002413,SB-FRS0061,31900,2,63800
ORD-SB-002414,SB-FRS0062,40800,1,40800
ORD-SB-002414,SB-FRS0063,41200,1,41200
ORD-SB-002415,SB-FRS0076,13400,1,13400
ORD-SB-002415,SB-FRS0077,8800,2,17600
ORD-SB-002416,SB-FRS0078,4900,2,9800
ORD-SB-002416,SB-FRS0091,23000,1,23000
ORD-SB-002417,SB-FRS0092,18900,2,37800
ORD-SB-002417,SB-FRS0093,35900,2,71800
ORD-SB-002418,SB-FRZ00121,79100,2,158200
ORD-SB-002418,SB-FRZ00122,50400,1,50400
ORD-SB-002419,SB-FRZ00123,56100,1,56100
ORD-SB-002419,SB-FRZ00136,5200,1,5200
ORD-SB-002420,SB-FRZ00137,16300,1,16300
ORD-SB-002420,SB-FRZ00138,8800,2,17600
ORD-SB-002421,SB-FRZ00139,243800,1,243800
ORD-SB-002421,SB-FRZ00151,31800,2,63600
ORD-SB-002422,SB-FRZ00152,46600,2,93200
ORD-SB-002422,SB-FRZ00153,26800,2,53600
ORD-SB-002423,SB-FRZ00158,53800,1,53800
ORD-SB-002423,SB-FRZ00164,28900,1,28900
ORD-SB-002424,SB-GRO001,26000,1,26000
ORD-SB-002424,SB-GRO0012,53800,1,53800
ORD-SB-002425,SB-GRO0016,16100,2,32200
ORD-SB-002425,SB-GRO0017,14900,1,14900
ORD-SB-002426,SB-GRO0018,13600,2,27200
ORD-SB-002426,SB-GRO0019,94000,1,94000
ORD-SB-002427,SB-GRO002,10300,1,10300
ORD-SB-002427,SB-GRO003,46500,1,46500
ORD-SB-002428,SB-GRO0031,3100,2,6200
ORD-SB-002428,SB-GRO0032,3000,1,3000
ORD-SB-002429,SB-GRO0033,3000,1,3000
ORD-SB-002429,SB-GRO0035,135900,1,135900
ORD-SB-002430,SB-GRO0046,74600,2,149200
ORD-SB-002430,SB-GRO0047,14600,2,29200
ORD-SB-002431,SB-GRO0048,41800,1,41800
ORD-SB-002431,SB-LIV00166,8800,1,8800
ORD-SB-002432,SB-LIV00167,9800,2,19600
ORD-SB-002432,SB-LIV00168,31900,1,31900
ORD-SB-002433,SB-LIV00177,83400,1,83400
ORD-SB-002433,SB-LIV00179,54400,1,54400
ORD-SB-002434,SB-LIV00181,18600,1,18600
ORD-SB-002434,SB-LIV00182,11700,2,23400
ORD-SB-002435,SB-LIV00183,25100,1,25100
ORD-SB-002435,SB-LIV00188,155000,1,155000
ORD-SB-002436,SB-LIV00197,40700,1,40700
ORD-SB-002436,SB-LIV00202,211300,1,211300
ORD-SB-002437,SB-LIV00204,198800,1,198800
ORD-SB-002437,SB-LIV00206,22100,1,22100
ORD-SB-002438,SB-LIV00207,24400,2,48800
ORD-SB-002438,SB-FRS00100,433500,1,433500
ORD-SB-002439,SB-FRS00105,71300,1,71300
ORD-SB-002439,SB-FRS00106,16100,2,32200
ORD-SB-002440,SB-FRS00107,22900,2,45800
ORD-SB-002440,SB-FRS0061,31900,2,63800
ORD-SB-002441,SB-FRS0062,40800,2,81600
ORD-SB-002441,SB-FRS0063,41200,2,82400
ORD-SB-002442,SB-FRS0076,13400,1,13400
ORD-SB-002442,SB-FRS0077,8800,1,8800
ORD-SB-002443,SB-FRS0078,4900,2,9800
ORD-SB-002443,SB-FRS0091,23000,2,46000
ORD-SB-002444,SB-FRS0092,18900,2,37800
ORD-SB-002444,SB-FRS0093,35900,2,71800
ORD-SB-002445,SB-FRZ00121,79100,2,158200
ORD-SB-002445,SB-FRZ00122,50400,2,100800
ORD-SB-002446,SB-FRZ00123,56100,1,56100
ORD-SB-002446,SB-FRZ00136,5200,2,10400
ORD-SB-002447,SB-FRZ00137,16300,2,32600
ORD-SB-002447,SB-FRZ00138,8800,2,17600
ORD-SB-002448,SB-FRZ00139,243800,1,243800
ORD-SB-002448,SB-FRZ00151,31800,1,31800
ORD-SB-002449,SB-FRZ00152,46600,2,93200
ORD-SB-002449,SB-FRZ00153,26800,2,53600
ORD-SB-002450,SB-FRZ00158,53800,1,53800
ORD-SB-002450,SB-FRZ00164,28900,1,28900
ORD-SB-002451,SB-GRO001,26000,2,52000
ORD-SB-002451,SB-GRO0012,53800,1,53800
ORD-SB-002452,SB-GRO0016,16100,2,32200
ORD-SB-002452,SB-GRO0017,14900,1,14900
ORD-SB-002453,SB-GRO0018,13600,1,13600
ORD-SB-002453,SB-GRO0019,94000,1,94000
ORD-SB-002454,SB-GRO002,10300,2,20600
ORD-SB-002454,SB-GRO003,46500,2,93000
ORD-SB-002455,SB-GRO0031,3100,2,6200
ORD-SB-002455,SB-GRO0032,3000,2,6000
ORD-SB-002456,SB-GRO0033,3000,1,3000
ORD-SB-002456,SB-GRO0035,135900,1,135900
ORD-SB-002457,SB-GRO0046,74600,1,74600
ORD-SB-002457,SB-GRO0047,14600,1,14600
ORD-SB-002458,SB-GRO0048,41800,1,41800
ORD-SB-002458,SB-LIV00166,8800,1,8800
ORD-SB-002459,SB-LIV00167,9800,2,19600
ORD-SB-002459,SB-LIV00168,31900,1,31900
ORD-SB-002460,SB-LIV00177,83400,1,83400
ORD-SB-002460,SB-LIV00179,54400,1,54400
ORD-SB-002461,SB-LIV00181,18600,1,18600
ORD-SB-002461,SB-LIV00182,11700,2,23400
ORD-SB-002462,SB-LIV00183,25100,1,25100
ORD-SB-002462,SB-LIV00188,155000,1,155000
ORD-SB-002463,SB-LIV00197,40700,1,40700
ORD-SB-002463,SB-LIV00202,211300,1,211300
ORD-SB-002464,SB-LIV00204,198800,1,198800
ORD-SB-002464,SB-LIV00206,22100,1,22100
ORD-SB-002465,SB-LIV00207,24400,2,48800
ORD-SB-002465,SB-GRO001,26000,2,52000
ORD-SB-002466,SB-GRO002,10300,2,20600
ORD-SB-002466,SB-GRO003,46500,2,93000
ORD-SB-002467,SB-GRO0012,53800,1,53800
ORD-SB-002467,SB-GRO0016,16100,2,32200
ORD-SB-002468,SB-GRO0017,14900,1,14900
ORD-SB-002468,SB-GRO0018,13600,2,27200
ORD-SB-002469,SB-GRO0019,94000,1,94000
ORD-SB-002469,SB-GRO0031,3100,1,3100
ORD-SB-002470,SB-GRO0032,3000,2,6000
ORD-SB-002470,SB-GRO0033,3000,2,6000
ORD-SB-002471,SB-GRO0035,135900,1,135900
ORD-SB-002471,SB-GRO0046,74600,1,74600
ORD-SB-002472,SB-GRO0047,14600,1,14600
ORD-SB-002472,SB-GRO0048,41800,1,41800
ORD-SB-002473,SB-FRS0061,31900,2,63800
ORD-SB-002473,SB-FRS0062,40800,1,40800
ORD-SB-002474,SB-FRS0063,41200,2,82400
ORD-SB-002474,SB-FRS0076,13400,1,13400
ORD-SB-002475,SB-FRS0077,8800,2,17600
ORD-SB-002475,SB-FRS0078,4900,1,4900
ORD-SB-002476,SB-FRS0091,23000,2,46000
ORD-SB-002476,SB-FRS0092,18900,2,37800
ORD-SB-002477,SB-FRS0093,35900,1,35900
ORD-SB-002477,SB-FRS00100,433500,1,433500
ORD-SB-002478,SB-FRS00105,71300,1,71300
ORD-SB-002478,SB-FRS00106,16100,2,32200
ORD-SB-002479,SB-FRS00107,22900,1,22900
ORD-SB-002479,SB-FRZ00121,79100,2,158200
ORD-SB-002480,SB-FRZ00122,50400,1,50400
ORD-SB-002480,SB-FRZ00123,56100,1,56100
ORD-SB-002481,SB-FRZ00136,5200,2,10400
ORD-SB-002481,SB-FRZ00137,16300,1,16300
ORD-SB-002482,SB-FRZ00138,8800,2,17600
ORD-SB-002482,SB-FRZ00139,243800,1,243800
ORD-SB-002483,SB-FRZ00151,31800,1,31800
ORD-SB-002483,SB-FRZ00152,46600,2,93200
ORD-SB-002484,SB-FRZ00153,26800,2,53600
ORD-SB-002484,SB-FRZ00158,53800,1,53800
ORD-SB-002485,SB-FRZ00164,28900,1,28900
ORD-SB-002485,SB-LIV00166,8800,1,8800
ORD-SB-002486,SB-LIV00167,9800,1,9800
ORD-SB-002486,SB-LIV00168,31900,2,63800
ORD-SB-002487,SB-LIV00177,83400,1,83400
ORD-SB-002487,SB-LIV00179,54400,1,54400
ORD-SB-002488,SB-LIV00181,18600,2,37200
ORD-SB-002488,SB-LIV00182,11700,1,11700
ORD-SB-002489,SB-LIV00183,25100,1,25100
ORD-SB-002489,SB-LIV00188,155000,1,155000
ORD-SB-002490,SB-LIV00197,40700,1,40700
ORD-SB-002490,SB-LIV00202,211300,1,211300
ORD-SB-002491,SB-LIV00204,198800,1,198800
ORD-SB-002491,SB-LIV00206,22100,2,44200
ORD-SB-002492,SB-LIV00207,24400,2,48800
ORD-SB-002492,SB-LIV00208,42500,1,42500
ORD-SB-002493,SB-LIV00210,42500,1,42500
ORD-SB-002493,SB-LIV00211,26700,1,26700
ORD-SB-002494,SB-LIV00212,22100,1,22100
ORD-SB-002494,SB-LIV00219,256300,1,256300
ORD-SB-002495,SB-GRO001,26000,2,52000
ORD-SB-002495,SB-GRO002,10300,1,10300
ORD-SB-002496,SB-GRO003,46500,1,46500
ORD-SB-002496,SB-GRO0012,53800,1,53800
ORD-SB-002497,SB-GRO0016,16100,2,32200
ORD-SB-002497,SB-GRO0017,14900,1,14900
ORD-SB-002498,SB-GRO0018,13600,1,13600
ORD-SB-002498,SB-GRO0019,94000,1,94000
ORD-SB-002499,SB-GRO0031,3100,1,3100
ORD-SB-002499,SB-GRO0032,3000,1,3000
ORD-SB-002500,SB-GRO0033,3000,2,6000
ORD-SB-002500,SB-GRO0035,135900,1,135900
ORD-SB-002501,SB-GRO0046,74600,2,149200
ORD-SB-002501,SB-GRO0047,14600,2,29200
ORD-SB-002502,SB-GRO0048,41800,1,41800
ORD-SB-002502,SB-FRS0061,31900,1,31900
ORD-SB-002503,SB-FRS0062,40800,2,81600
ORD-SB-002503,SB-FRS0063,41200,1,41200
ORD-SB-002504,SB-FRS0076,13400,2,26800
ORD-SB-002504,SB-FRS0077,8800,1,8800
ORD-SB-002505,SB-FRS0078,4900,2,9800
ORD-SB-002505,SB-FRS0091,23000,1,23000
ORD-SB-002506,SB-FRS0092,18900,1,18900
ORD-SB-002506,SB-FRS0093,35900,2,71800
ORD-SB-002507,SB-FRS00100,433500,1,433500
ORD-SB-002507,SB-FRS00105,71300,1,71300
ORD-SB-002508,SB-FRS00106,16100,2,32200
ORD-SB-002508,SB-FRS00107,22900,2,45800
ORD-SB-002509,SB-FRZ00121,79100,1,79100
ORD-SB-002509,SB-FRZ00122,50400,2,100800
ORD-SB-002510,SB-FRZ00123,56100,1,56100
ORD-SB-002510,SB-FRZ00136,5200,2,10400
ORD-SB-002511,SB-FRZ00137,16300,1,16300
ORD-SB-002511,SB-FRZ00138,8800,2,17600
ORD-SB-002512,SB-FRZ00139,243800,1,243800
ORD-SB-002512,SB-FRZ00151,31800,2,63600
ORD-SB-002513,SB-FRZ00152,46600,1,46600
ORD-SB-002513,SB-FRZ00153,26800,2,53600
ORD-SB-002514,SB-FRZ00158,53800,1,53800
ORD-SB-002514,SB-FRZ00164,28900,1,28900
ORD-SB-002515,SB-LIV00166,8800,2,17600
ORD-SB-002515,SB-LIV00167,9800,1,9800
ORD-SB-002516,SB-LIV00168,31900,1,31900
ORD-SB-002516,SB-LIV00177,83400,1,83400
ORD-SB-002517,SB-LIV00179,54400,1,54400
ORD-SB-002517,SB-LIV00181,18600,2,37200
ORD-SB-002518,SB-LIV00182,11700,2,23400
ORD-SB-002518,SB-LIV00183,25100,2,50200
ORD-SB-002519,SB-LIV00188,155000,1,155000
ORD-SB-002519,SB-LIV00197,40700,1,40700
ORD-SB-002520,SB-LIV00202,211300,1,211300
ORD-SB-002520,SB-LIV00204,198800,1,198800
ORD-SB-002521,SB-LIV00206,22100,2,44200
ORD-SB-002521,SB-LIV00207,24400,1,24400
ORD-SB-002522,SB-LIV00208,42500,1,42500
ORD-SB-002522,SB-LIV00210,42500,1,42500
ORD-SB-002523,SB-LIV00211,26700,2,53400
ORD-SB-002523,SB-LIV00212,22100,1,22100
ORD-SB-002524,SB-LIV00219,256300,1,256300
ORD-SB-002524,SB-GRO001,26000,2,52000
ORD-SB-002525,SB-GRO008,7600,1,7600
ORD-SB-002525,SB-FRZ00121,79100,2,158200
ORD-SB-002526,SB-FRS0064,31600,1,31600
ORD-SB-002526,SB-FRS0096,9000,1,9000
ORD-SB-002527,SB-GRO0011,5200,2,10400
ORD-SB-002527,SB-GRO0052,66200,2,132400
ORD-SB-002528,SB-GRO0054,128500,1,128500
ORD-SB-002528,SB-LIV00166,8800,2,17600
ORD-SB-002529,SB-GRO0045,7800,1,7800
ORD-SB-002529,SB-FRS00109,5200,2,10400
ORD-SB-002530,SB-GRO0013,118600,1,118600
ORD-SB-002530,SB-GRO0051,70700,2,141400
ORD-SB-002531,SB-GRO0057,45100,1,45100
ORD-SB-002531,SB-LIV00167,9800,2,19600
ORD-SB-002532,SB-FRS0098,34200,1,34200
ORD-SB-002532,SB-FRS00110,6900,1,6900
ORD-SB-002533,SB-GRO002,10300,1,10300
ORD-SB-002533,SB-GRO007,10900,1,10900
ORD-SB-002534,SB-GRO0012,53800,1,53800
ORD-SB-002534,SB-FRZ00122,50400,2,100800
ORD-SB-002535,SB-FRZ00145,55000,1,55000
ORD-SB-002535,SB-FRS0097,34200,1,34200
ORD-SB-002536,SB-GRO003,46500,2,93000
ORD-SB-002536,SB-GRO0060,13600,1,13600
ORD-SB-002537,SB-FRZ00123,56100,2,112200
ORD-SB-002537,SB-GRO0050,65300,1,65300
ORD-SB-002538,SB-FRS0098,34200,1,34200
ORD-SB-002538,SB-GRO004,7700,2,15400
ORD-SB-002539,SB-GRO006,8700,1,8700
ORD-SB-002539,SB-GRO0024,66700,1,66700
ORD-SB-002540,SB-FRZ00136,5200,1,5200
ORD-SB-002540,SB-GRO0034,6300,2,12600
ORD-SB-002541,SB-GRO005,4000,2,8000
ORD-SB-002541,SB-GRO0059,14200,2,28400
ORD-SB-002542,SB-GRO0027,60400,1,60400
ORD-SB-002542,SB-FRZ00137,16300,1,16300
ORD-SB-002543,SB-FRS0093,35900,1,35900
ORD-SB-002543,SB-FRS00101,26200,2,52400
ORD-SB-002544,SB-GRO006,8700,2,17400
ORD-SB-002544,SB-GRO0058,7500,1,7500
ORD-SB-002545,SB-GRO0035,135900,1,135900
