Order_Date,Order_ID,Cust_ID,Order_Total,Item Quantity,Delivery_ID,Payment_ID,Status
2023-09-26,ORD-SB-002129,SD-USR100103,98200,3,DEL-SB01,PAY-SD04,Delivered
2023-09-26,ORD-SB-002130,SD-USR100104,210500,2,DEL-SB01,PAY-SD04,Delivered
2023-09-26,ORD-SB-002131,SD-USR100105,9000,3,DEL-SB01,PAY-SD07,Delivered
2023-09-26,ORD-SB-002132,SD-USR100106,96100,3,DEL-SB02,PAY-SD04,Delivered
2023-09-27,ORD-SB-002133,SD-USR100107,114600,3,DEL-SB03,PAY-SD04,Delivered
2023-09-27,ORD-SB-002134,SD-USR100108,42100,3,DEL-SB01,PAY-SD05,Delivered
2023-09-27,ORD-SB-002135,SD-USR100109,86000,3,DEL-SB03,PAY-SD05,Delivered
2023-09-27,ORD-SB-002136,SD-USR100110,80900,3,DEL-SB02,PAY-SD04,Delivered
2023-09-27,ORD-SB-002137,SD-USR100111,80600,2,DEL-SB03,PAY-SD05,Delivered
2023-09-27,ORD-SB-002138,SD-USR100112,78400,2,DEL-SB02,PAY-SD06,Delivered
2023-09-27,ORD-SB-002139,SD-USR100113,252600,2,DEL-SB03,PAY-SD04,Delivered
2023-09-27,ORD-SB-002140,SD-USR100114,43000,4,DEL-SB03,PAY-SD06,Delivered
2023-09-27,ORD-SB-002141,SD-USR100115,106500,2,DEL-SB03,PAY-SD06,Delivered
2023-09-27,ORD-SB-002142,SD-USR100116,194100,3,DEL-SB03,PAY-SD06,Delivered
2023-09-27,ORD-SB-002143,SD-USR100117,64900,3,DEL-SB01,PAY-SD06,Delivered
2023-09-28,ORD-SB-002144,SD-USR100118,22500,3,DEL-SB03,PAY-SD07,Delivered
2023-09-28,ORD-SB-002145,SD-USR100103,68000,3,DEL-SB02,PAY-SD07,Delivered
2023-09-28,ORD-SB-002146,SD-USR100104,145400,4,DEL-SB03,PAY-SD04,Delivered
2023-09-28,ORD-SB-002147,SD-USR100105,61900,3,DEL-SB01,PAY-SD04,Delivered
2023-09-28,ORD-SB-002148,SD-USR100106,504800,2,DEL-SB01,PAY-SD01,Delivered
2023-09-28,ORD-SB-002149,SD-USR100107,115300,2,DEL-SB03,PAY-SD06,Delivered
2023-09-28,ORD-SB-002150,SD-USR100108,27400,3,DEL-SB01,PAY-SD06,Delivered
2023-09-28,ORD-SB-002151,SD-USR100109,98200,3,DEL-SB03,PAY-SD06,Delivered
2023-09-28,ORD-SB-002152,SD-USR100110,210500,2,DEL-SB03,PAY-SD05,Delivered
2023-09-28,ORD-SB-002153,SD-USR100111,6000,2,DEL-SB02,PAY-SD05,Delivered
2023-09-28,ORD-SB-002154,SD-USR100112,49600,2,DEL-SB01,PAY-SD05,Delivered
2023-09-28,ORD-SB-002155,SD-USR100113,114600,3,DEL-SB02,PAY-SD05,Delivered
2023-09-29,ORD-SB-002156,SD-USR100114,57000,4,DEL-SB02,PAY-SD07,Delivered
2023-09-29,ORD-SB-002157,SD-USR100115,69900,2,DEL-SB03,PAY-SD06,Delivered
2023-09-29,ORD-SB-002158,SD-USR100116,54900,2,DEL-SB01,PAY-SD07,Delivered
2023-09-29,ORD-SB-002159,SD-USR100117,80600,2,DEL-SB03,PAY-SD05,Delivered
2023-09-29,ORD-SB-002160,SD-USR100118,156800,4,DEL-SB03,PAY-SD05,Delivered
2023-09-29,ORD-SB-002161,SD-USR100103,261400,3,DEL-SB02,PAY-SD04,Delivered
2023-09-29,ORD-SB-002162,SD-USR100104,21500,2,DEL-SB03,PAY-SD04,Delivered
2023-09-29,ORD-SB-002163,SD-USR100105,106500,2,DEL-SB02,PAY-SD07,Delivered
2023-09-29,ORD-SB-002164,SD-USR100106,230000,4,DEL-SB02,PAY-SD06,Delivered
2023-09-29,ORD-SB-002165,SD-USR100107,41900,2,DEL-SB01,PAY-SD04,Delivered
2023-09-29,ORD-SB-002166,SD-USR100108,13700,2,DEL-SB03,PAY-SD04,Delivered
2023-09-30,ORD-SB-002167,SD-USR100109,54600,2,DEL-SB02,PAY-SD07,Delivered
2023-09-30,ORD-SB-002168,SD-USR100110,113500,3,DEL-SB03,PAY-SD07,Delivered
2023-09-30,ORD-SB-002169,SD-USR100111,61900,3,DEL-SB01,PAY-SD05,Delivered
2023-09-30,ORD-SB-002170,SD-USR100112,504800,2,DEL-SB02,PAY-SD02,Delivered
2023-09-30,ORD-SB-002171,SD-USR100113,278400,2,DEL-SB02,PAY-SD04,Delivered
2023-09-30,ORD-SB-002172,SD-USR100114,95900,3,DEL-SB03,PAY-SD07,Delivered
2023-09-30,ORD-SB-002173,SD-USR100115,91300,3,DEL-SB03,PAY-SD05,Delivered
2023-09-30,ORD-SB-002174,SD-USR100116,243000,3,DEL-SB02,PAY-SD04,Delivered
2023-09-30,ORD-SB-002175,SD-USR100117,252000,2,DEL-SB01,PAY-SD04,Delivered
2023-09-30,ORD-SB-002176,SD-USR100118,205200,3,DEL-SB01,PAY-SD07,Delivered
2023-10-01,ORD-SB-002177,SD-USR1001,30300,2,DEL-SB03,PAY-SD04,Delivered
2023-10-01,ORD-SB-002178,SD-USR1002,137800,2,DEL-SB02,PAY-SD06,Delivered
2023-10-01,ORD-SB-002179,SD-USR1003,73600,3,DEL-SB01,PAY-SD06,Delivered
2023-10-01,ORD-SB-002180,SD-USR1004,59400,3,DEL-SB03,PAY-SD04,Delivered
2023-10-01,ORD-SB-002181,SD-USR1005,103800,3,DEL-SB01,PAY-SD06,Delivered
2023-10-01,ORD-SB-002182,SD-USR1006,138900,2,DEL-SB01,PAY-SD07,Delivered
2023-10-01,ORD-SB-002183,SD-USR1007,9200,3,DEL-SB03,PAY-SD05,Delivered
2023-10-01,ORD-SB-002184,SD-USR1008,113600,4,DEL-SB03,PAY-SD04,Delivered
2023-10-01,ORD-SB-002185,SD-USR1009,121200,3,DEL-SB02,PAY-SD07,Delivered
2023-10-01,ORD-SB-002186,SD-USR10010,62000,4,DEL-SB01,PAY-SD05,Delivered
2023-10-01,ORD-SB-002187,SD-USR10011,105800,3,DEL-SB03,PAY-SD06,Delivered
2023-10-01,ORD-SB-002188,SD-USR10012,82700,2,DEL-SB02,PAY-SD06,Delivered
2023-10-01,ORD-SB-002189,SD-USR10013,100200,3,DEL-SB03,PAY-SD06,Delivered
2023-10-01,ORD-SB-002190,SD-USR10014,307400,3,DEL-SB02,PAY-SD03,Delivered
2023-10-02,ORD-SB-002191,SD-USR10015,41400,3,DEL-SB02,PAY-SD06,Delivered
2023-10-02,ORD-SB-002192,SD-USR10016,122600,4,DEL-SB01,PAY-SD07,Delivered
2023-10-02,ORD-SB-002193,SD-USR10017,259000,4,DEL-SB03,PAY-SD04,Delivered
2023-10-02,ORD-SB-002194,SD-USR10018,54800,2,DEL-SB02,PAY-SD05,Delivered
2023-10-02,ORD-SB-002195,SD-USR10019,50900,3,DEL-SB01,PAY-SD04,Delivered
2023-10-02,ORD-SB-002196,SD-USR10020,31000,3,DEL-SB03,PAY-SD04,Delivered
2023-10-02,ORD-SB-002197,SD-USR10021,122800,3,DEL-SB03,PAY-SD04,Delivered
2023-10-02,ORD-SB-002198,SD-USR10022,77700,3,DEL-SB01,PAY-SD04,Delivered
2023-10-02,ORD-SB-002199,SD-USR10023,87400,2,DEL-SB01,PAY-SD05,Delivered
2023-10-02,ORD-SB-002200,SD-USR10024,516900,2,DEL-SB01,PAY-SD03,Delivered
2023-10-02,ORD-SB-002201,SD-USR10025,51500,3,DEL-SB03,PAY-SD07,Delivered
2023-10-02,ORD-SB-002202,SD-USR10026,92400,3,DEL-SB02,PAY-SD04,Delivered
2023-10-02,ORD-SB-002203,SD-USR10027,178400,4,DEL-SB02,PAY-SD06,Delivered
2023-10-02,ORD-SB-002204,SD-USR10028,141900,3,DEL-SB02,PAY-SD04,Delivered
2023-10-03,ORD-SB-002205,SD-USR10029,6100,2,DEL-SB02,PAY-SD04,Delivered
2023-10-03,ORD-SB-002206,SD-USR10030,56800,2,DEL-SB02,PAY-SD07,Delivered
2023-10-03,ORD-SB-002207,SD-USR10031,107600,2,DEL-SB02,PAY-SD07,Delivered
2023-10-03,ORD-SB-002208,SD-USR10032,31000,2,DEL-SB01,PAY-SD07,Delivered
2023-10-03,ORD-SB-002209,SD-USR10033,79800,2,DEL-SB03,PAY-SD04,Delivered
2023-10-03,ORD-SB-002210,SD-USR10034,82700,2,DEL-SB01,PAY-SD06,Delivered
2023-10-03,ORD-SB-002211,SD-USR10035,100200,3,DEL-SB01,PAY-SD07,Delivered
2023-10-03,ORD-SB-002212,SD-USR10036,275600,2,DEL-SB02,PAY-SD04,Delivered
2023-10-03,ORD-SB-002213,SD-USR10037,41400,3,DEL-SB03,PAY-SD06,Delivered
2023-10-03,ORD-SB-002214,SD-USR10038,66500,3,DEL-SB02,PAY-SD04,Delivered
2023-10-03,ORD-SB-002215,SD-USR10039,208600,3,DEL-SB02,PAY-SD05,Delivered
2023-10-03,ORD-SB-002216,SD-USR10040,90700,3,DEL-SB02,PAY-SD05,Delivered
2023-10-03,ORD-SB-002217,SD-USR10041,55800,4,DEL-SB01,PAY-SD07,Delivered
2023-10-03,ORD-SB-002218,SD-USR10042,35600,3,DEL-SB01,PAY-SD07,Delivered
2023-10-04,ORD-SB-002219,SD-USR10043,164000,4,DEL-SB03,PAY-SD07,Delivered
2023-10-04,ORD-SB-002220,SD-USR10044,109600,4,DEL-SB01,PAY-SD05,Delivered
2023-10-04,ORD-SB-002221,SD-USR10045,87400,2,DEL-SB03,PAY-SD06,Delivered
2023-10-04,ORD-SB-002222,SD-USR10046,689800,2,DEL-SB03,PAY-SD03,Delivered
2023-10-04,ORD-SB-002223,SD-USR10047,97600,4,DEL-SB01,PAY-SD06,Delivered
2023-10-04,ORD-SB-002224,SD-USR10048,85000,2,DEL-SB03,PAY-SD06,Delivered
2023-10-04,ORD-SB-002225,SD-USR10049,70900,3,DEL-SB03,PAY-SD05,Delivered
2023-10-04,ORD-SB-002226,SD-USR10050,410100,2,DEL-SB03,PAY-SD02,Delivered
2023-10-04,ORD-SB-002227,SD-USR10051,195700,2,DEL-SB02,PAY-SD04,Delivered
2023-10-04,ORD-SB-002228,SD-USR10052,73600,4,DEL-SB01,PAY-SD07,Delivered
2023-10-04,ORD-SB-002229,SD-USR10053,73000,2,DEL-SB02,PAY-SD07,Delivered
2023-10-04,ORD-SB-002230,SD-USR10054,115300,2,DEL-SB03,PAY-SD07,Delivered
2023-10-04,ORD-SB-002231,SD-USR10055,37200,4,DEL-SB03,PAY-SD06,Delivered
2023-10-04,ORD-SB-002232,SD-USR10056,98200,3,DEL-SB03,PAY-SD06,Delivered
2023-10-05,ORD-SB-002233,SD-USR10057,210500,2,DEL-SB03,PAY-SD04,Delivered
2023-10-05,ORD-SB-002234,SD-USR10058,9000,3,DEL-SB03,PAY-SD05,Delivered
2023-10-05,ORD-SB-002235,SD-USR10059,52700,3,DEL-SB03,PAY-SD06,Delivered
2023-10-05,ORD-SB-002236,SD-USR10060,114600,3,DEL-SB02,PAY-SD04,Delivered
2023-10-05,ORD-SB-002237,SD-USR10061,28500,2,DEL-SB03,PAY-SD07,Delivered
2023-10-05,ORD-SB-002238,SD-USR10062,69900,2,DEL-SB03,PAY-SD06,Delivered
2023-10-05,ORD-SB-002239,SD-USR10063,80900,3,DEL-SB03,PAY-SD06,Delivered
2023-10-05,ORD-SB-002240,SD-USR10064,107400,3,DEL-SB02,PAY-SD07,Delivered
2023-10-05,ORD-SB-002241,SD-USR10065,125000,3,DEL-SB03,PAY-SD07,Delivered
2023-10-05,ORD-SB-002242,SD-USR10066,252600,2,DEL-SB03,PAY-SD05,Delivered
2023-10-05,ORD-SB-002243,SD-USR10067,21500,2,DEL-SB01,PAY-SD06,Delivered
2023-10-05,ORD-SB-002244,SD-USR10068,162600,3,DEL-SB01,PAY-SD07,Delivered
2023-10-05,ORD-SB-002245,SD-USR10069,230000,4,DEL-SB03,PAY-SD05,Delivered
2023-10-05,ORD-SB-002246,SD-USR10070,41900,2,DEL-SB02,PAY-SD05,Delivered
2023-10-06,ORD-SB-002247,SD-USR10071,22500,3,DEL-SB02,PAY-SD04,Delivered
2023-10-06,ORD-SB-002248,SD-USR10072,54600,2,DEL-SB01,PAY-SD06,Delivered
2023-10-06,ORD-SB-002249,SD-USR10073,72700,2,DEL-SB03,PAY-SD06,Delivered
2023-10-06,ORD-SB-002250,SD-USR10074,61900,3,DEL-SB01,PAY-SD05,Delivered
2023-10-06,ORD-SB-002251,SD-USR10075,504800,2,DEL-SB01,PAY-SD02,Delivered
2023-10-06,ORD-SB-002252,SD-USR10076,147200,3,DEL-SB02,PAY-SD05,Delivered
2023-10-06,ORD-SB-002253,SD-USR10077,27400,3,DEL-SB03,PAY-SD05,Delivered
2023-10-06,ORD-SB-002254,SD-USR10078,112800,4,DEL-SB03,PAY-SD04,Delivered
2023-10-06,ORD-SB-002255,SD-USR10079,210500,2,DEL-SB03,PAY-SD05,Delivered
2023-10-06,ORD-SB-002256,SD-USR10080,12000,4,DEL-SB02,PAY-SD06,Delivered
2023-10-06,ORD-SB-002257,SD-USR10081,99200,4,DEL-SB03,PAY-SD05,Delivered
2023-10-06,ORD-SB-002258,SD-USR10082,104300,2,DEL-SB03,PAY-SD05,Delivered
2023-10-06,ORD-SB-002259,SD-USR10083,42100,3,DEL-SB03,PAY-SD07,Delivered
2023-10-06,ORD-SB-002260,SD-USR10084,69900,2,DEL-SB01,PAY-SD04,Delivered
2023-10-07,ORD-SB-002261,SD-USR10085,54900,2,DEL-SB01,PAY-SD04,Delivered
2023-10-07,ORD-SB-002262,SD-USR10086,107400,3,DEL-SB03,PAY-SD04,Delivered
2023-10-07,ORD-SB-002263,SD-USR10087,125000,3,DEL-SB03,PAY-SD05,Delivered
2023-10-07,ORD-SB-002264,SD-USR10088,261400,3,DEL-SB01,PAY-SD05,Delivered
2023-10-07,ORD-SB-002265,SD-USR10089,37800,3,DEL-SB01,PAY-SD05,Delivered
2023-10-07,ORD-SB-002266,SD-USR10090,106500,2,DEL-SB03,PAY-SD04,Delivered
2023-10-07,ORD-SB-002267,SD-USR10091,150900,3,DEL-SB01,PAY-SD05,Delivered
2023-10-07,ORD-SB-002268,SD-USR10092,41900,2,DEL-SB03,PAY-SD04,Delivered
2023-10-07,ORD-SB-002269,SD-USR10093,13700,2,DEL-SB03,PAY-SD05,Delivered
2023-10-07,ORD-SB-002270,SD-USR10094,54600,2,DEL-SB03,PAY-SD05,Delivered
2023-10-07,ORD-SB-002271,SD-USR10095,145400,4,DEL-SB02,PAY-SD05,Delivered
2023-10-07,ORD-SB-002272,SD-USR10096,61900,3,DEL-SB02,PAY-SD05,Delivered
2023-10-07,ORD-SB-002273,SD-USR10097,504800,2,DEL-SB02,PAY-SD02,Delivered
2023-10-07,ORD-SB-002274,SD-USR10098,278400,2,DEL-SB01,PAY-SD05,Delivered
2023-10-08,ORD-SB-002275,SD-USR10099,95900,3,DEL-SB03,PAY-SD06,Delivered
2023-10-08,ORD-SB-002276,SD-USR100100,66900,2,DEL-SB01,PAY-SD07,Delivered
2023-10-08,ORD-SB-002277,SD-USR100101,243000,3,DEL-SB02,PAY-SD05,Delivered
2023-10-08,ORD-SB-002278,SD-USR100102,252000,2,DEL-SB01,PAY-SD05,Delivered
2023-10-08,ORD-SB-002279,SD-USR100103,205200,3,DEL-SB03,PAY-SD05,Delivered
2023-10-08,ORD-SB-002280,SD-USR100104,48900,3,DEL-SB03,PAY-SD04,Delivered
2023-10-08,ORD-SB-002281,SD-USR100105,137800,2,DEL-SB01,PAY-SD07,Delivered
2023-10-08,ORD-SB-002282,SD-USR100106,73600,3,DEL-SB01,PAY-SD06,Delivered
2023-10-08,ORD-SB-002283,SD-USR100107,50600,2,DEL-SB03,PAY-SD06,Delivered
2023-10-08,ORD-SB-002284,SD-USR100108,89200,2,DEL-SB01,PAY-SD05,Delivered
2023-10-08,ORD-SB-002285,SD-USR100109,141900,3,DEL-SB02,PAY-SD04,Delivered
2023-10-08,ORD-SB-002286,SD-USR100110,6100,2,DEL-SB02,PAY-SD04,Delivered
2023-10-08,ORD-SB-002287,SD-USR100111,113600,4,DEL-SB02,PAY-SD07,Delivered
2023-10-08,ORD-SB-002288,SD-USR100112,121200,3,DEL-SB02,PAY-SD07,Delivered
2023-10-09,ORD-SB-002289,SD-USR100113,62000,4,DEL-SB01,PAY-SD07,Delivered
2023-10-09,ORD-SB-002290,SD-USR100114,79800,2,DEL-SB02,PAY-SD05,Delivered
2023-10-09,ORD-SB-002291,SD-USR100115,82700,2,DEL-SB01,PAY-SD06,Delivered
2023-10-09,ORD-SB-002292,SD-USR100116,100200,3,DEL-SB02,PAY-SD05,Delivered
2023-10-09,ORD-SB-002293,SD-USR100117,307400,3,DEL-SB02,PAY-SD03,Delivered
2023-10-09,ORD-SB-002294,SD-USR100118,41400,3,DEL-SB01,PAY-SD04,Delivered
2023-10-09,ORD-SB-002295,SD-USR1001,61300,2,DEL-SB02,PAY-SD06,Delivered
2023-10-09,ORD-SB-002296,SD-USR1002,259000,4,DEL-SB01,PAY-SD07,Delivered
2023-10-09,ORD-SB-002297,SD-USR1003,109600,4,DEL-SB01,PAY-SD06,Delivered
2023-10-09,ORD-SB-002298,SD-USR1004,27900,2,DEL-SB03,PAY-SD06,Delivered
2023-10-09,ORD-SB-002299,SD-USR1005,31000,3,DEL-SB03,PAY-SD05,Delivered
2023-10-09,ORD-SB-002300,SD-USR1006,123200,3,DEL-SB01,PAY-SD07,Delivered
2023-10-09,ORD-SB-002301,SD-USR1007,109600,4,DEL-SB01,PAY-SD07,Delivered
2023-10-09,ORD-SB-002302,SD-USR1008,87400,2,DEL-SB03,PAY-SD04,Delivered
2023-10-10,ORD-SB-002303,SD-USR1009,867000,2,DEL-SB01,PAY-SD01,Delivered
2023-10-10,ORD-SB-002304,SD-USR10010,87400,2,DEL-SB02,PAY-SD04,Delivered
2023-10-10,ORD-SB-002305,SD-USR10011,77700,3,DEL-SB02,PAY-SD04,Delivered
2023-10-10,ORD-SB-002306,SD-USR10012,164000,4,DEL-SB03,PAY-SD05,Delivered
2023-10-10,ORD-SB-002307,SD-USR10013,22200,2,DEL-SB02,PAY-SD07,Delivered
2023-10-10,ORD-SB-002308,SD-USR10014,55800,4,DEL-SB03,PAY-SD05,Delivered
2023-10-10,ORD-SB-002309,SD-USR10015,90700,3,DEL-SB01,PAY-SD06,Delivered
2023-10-10,ORD-SB-002310,SD-USR10016,259000,4,DEL-SB03,PAY-SD04,Delivered
2023-10-10,ORD-SB-002311,SD-USR10017,61300,2,DEL-SB03,PAY-SD04,Delivered
2023-10-10,ORD-SB-002312,SD-USR10018,50200,4,DEL-SB01,PAY-SD05,Delivered
2023-10-10,ORD-SB-002313,SD-USR10019,307400,3,DEL-SB03,PAY-SD03,Delivered
2023-10-10,ORD-SB-002314,SD-USR10020,146800,4,DEL-SB03,PAY-SD04,Delivered
2023-10-10,ORD-SB-002315,SD-USR10021,82700,2,DEL-SB03,PAY-SD07,Delivered
2023-10-10,ORD-SB-002316,SD-USR10022,105800,3,DEL-SB03,PAY-SD05,Delivered
2023-10-11,ORD-SB-002317,SD-USR10023,45900,3,DEL-SB03,PAY-SD04,Delivered
2023-10-11,ORD-SB-002318,SD-USR10024,121200,3,DEL-SB01,PAY-SD05,Delivered
2023-10-11,ORD-SB-002319,SD-USR10025,113600,4,DEL-SB02,PAY-SD06,Delivered
2023-10-11,ORD-SB-002320,SD-USR10026,6100,2,DEL-SB01,PAY-SD04,Delivered
2023-10-11,ORD-SB-002321,SD-USR10027,138900,2,DEL-SB03,PAY-SD07,Delivered
2023-10-11,ORD-SB-002322,SD-USR10028,103800,3,DEL-SB02,PAY-SD06,Delivered
2023-10-11,ORD-SB-002323,SD-USR10029,92400,3,DEL-SB03,PAY-SD07,Delivered
2023-10-11,ORD-SB-002324,SD-USR10030,83400,4,DEL-SB03,PAY-SD04,Delivered
2023-10-11,ORD-SB-002325,SD-USR10031,137800,2,DEL-SB03,PAY-SD05,Delivered
2023-10-11,ORD-SB-002326,SD-USR10032,42000,3,DEL-SB01,PAY-SD07,Delivered
2023-10-11,ORD-SB-002327,SD-USR10033,205200,3,DEL-SB03,PAY-SD07,Delivered
2023-10-11,ORD-SB-002328,SD-USR10034,252000,2,DEL-SB01,PAY-SD07,Delivered
2023-10-11,ORD-SB-002329,SD-USR10035,243000,3,DEL-SB01,PAY-SD04,Delivered
2023-10-11,ORD-SB-002330,SD-USR10036,457900,2,DEL-SB02,PAY-SD03,Delivered
2023-10-12,ORD-SB-002331,SD-USR10037,103500,3,DEL-SB02,PAY-SD07,Delivered
2023-10-12,ORD-SB-002332,SD-USR10038,86700,3,DEL-SB02,PAY-SD04,Delivered
2023-10-12,ORD-SB-002333,SD-USR10039,82000,2,DEL-SB02,PAY-SD05,Delivered
2023-10-12,ORD-SB-002334,SD-USR10040,22200,2,DEL-SB02,PAY-SD04,Delivered
2023-10-12,ORD-SB-002335,SD-USR10041,50900,3,DEL-SB02,PAY-SD06,Delivered
2023-10-12,ORD-SB-002336,SD-USR10042,54800,2,DEL-SB03,PAY-SD05,Delivered
2023-10-12,ORD-SB-002337,SD-USR10043,179900,3,DEL-SB02,PAY-SD06,Delivered
2023-10-12,ORD-SB-002338,SD-USR10044,66500,3,DEL-SB01,PAY-SD07,Delivered
2023-10-12,ORD-SB-002339,SD-USR10045,41400,3,DEL-SB03,PAY-SD07,Delivered
2023-10-12,ORD-SB-002340,SD-USR10046,275600,2,DEL-SB03,PAY-SD06,Delivered
2023-10-12,ORD-SB-002341,SD-USR10047,146800,4,DEL-SB02,PAY-SD05,Delivered
2023-10-12,ORD-SB-002342,SD-USR10048,82700,2,DEL-SB02,PAY-SD07,Delivered
2023-10-12,ORD-SB-002343,SD-USR10049,105800,3,DEL-SB02,PAY-SD04,Delivered
2023-10-12,ORD-SB-002344,SD-USR10050,31000,2,DEL-SB03,PAY-SD05,Delivered
2023-10-13,ORD-SB-002345,SD-USR10051,107600,2,DEL-SB01,PAY-SD04,Delivered
2023-10-13,ORD-SB-002346,SD-USR10052,113600,4,DEL-SB02,PAY-SD06,Delivered
2023-10-13,ORD-SB-002347,SD-USR10053,9200,3,DEL-SB03,PAY-SD04,Delivered
2023-10-13,ORD-SB-002348,SD-USR10054,138900,2,DEL-SB02,PAY-SD04,Delivered
2023-10-13,ORD-SB-002349,SD-USR10055,163800,3,DEL-SB01,PAY-SD07,Delivered
2023-10-13,ORD-SB-002350,SD-USR10056,101200,4,DEL-SB03,PAY-SD05,Delivered
2023-10-13,ORD-SB-002351,SD-USR10057,51500,3,DEL-SB01,PAY-SD07,Delivered
2023-10-13,ORD-SB-002352,SD-USR10058,137800,2,DEL-SB01,PAY-SD04,Delivered
2023-10-13,ORD-SB-002353,SD-USR10059,42000,3,DEL-SB02,PAY-SD04,Delivered
2023-10-13,ORD-SB-002354,SD-USR10060,180100,2,DEL-SB02,PAY-SD07,Delivered
2023-10-13,ORD-SB-002355,SD-USR10061,252000,2,DEL-SB01,PAY-SD05,Delivered
2023-10-13,ORD-SB-002356,SD-USR10062,243000,3,DEL-SB03,PAY-SD04,Delivered
2023-10-13,ORD-SB-002357,SD-USR10063,482300,3,DEL-SB02,PAY-SD03,Delivered
2023-10-13,ORD-SB-002358,SD-USR10064,87400,2,DEL-SB03,PAY-SD05,Delivered
2023-10-14,ORD-SB-002359,SD-USR10065,54800,2,DEL-SB03,PAY-SD06,Delivered
2023-10-14,ORD-SB-002360,SD-USR10066,123200,3,DEL-SB01,PAY-SD05,Delivered
2023-10-14,ORD-SB-002361,SD-USR10067,44400,4,DEL-SB01,PAY-SD07,Delivered
2023-10-14,ORD-SB-002362,SD-USR10068,50900,3,DEL-SB02,PAY-SD05,Delivered
2023-10-14,ORD-SB-002363,SD-USR10069,90700,3,DEL-SB01,PAY-SD06,Delivered
2023-10-14,ORD-SB-002364,SD-USR10070,129500,2,DEL-SB03,PAY-SD07,Delivered
2023-10-14,ORD-SB-002365,SD-USR10071,117400,3,DEL-SB01,PAY-SD05,Delivered
2023-10-14,ORD-SB-002366,SD-USR10072,25100,2,DEL-SB02,PAY-SD07,Delivered
2023-10-14,ORD-SB-002367,SD-USR10073,307400,3,DEL-SB01,PAY-SD02,Delivered
2023-10-14,ORD-SB-002368,SD-USR10074,120000,3,DEL-SB01,PAY-SD06,Delivered
2023-10-14,ORD-SB-002369,SD-USR10075,82700,2,DEL-SB03,PAY-SD06,Delivered
2023-10-14,ORD-SB-002370,SD-USR10076,79800,2,DEL-SB01,PAY-SD06,Delivered
2023-10-14,ORD-SB-002371,SD-USR10077,47100,3,DEL-SB02,PAY-SD06,Delivered
2023-10-14,ORD-SB-002372,SD-USR10078,107600,2,DEL-SB02,PAY-SD04,Delivered
2023-10-15,ORD-SB-002373,SD-USR10079,67100,3,DEL-SB03,PAY-SD06,Delivered
2023-10-15,ORD-SB-002374,SD-USR10080,6100,2,DEL-SB03,PAY-SD05,Delivered
2023-10-15,ORD-SB-002375,SD-USR10081,141900,3,DEL-SB01,PAY-SD05,Delivered
2023-10-15,ORD-SB-002376,SD-USR10082,89200,2,DEL-SB02,PAY-SD05,Delivered
2023-10-15,ORD-SB-002377,SD-USR10083,59400,3,DEL-SB01,PAY-SD06,Delivered
2023-10-15,ORD-SB-002378,SD-USR10084,73600,3,DEL-SB03,PAY-SD06,Delivered
2023-10-15,ORD-SB-002379,SD-USR10085,137800,2,DEL-SB01,PAY-SD04,Delivered
2023-10-15,ORD-SB-002380,SD-USR10086,60600,4,DEL-SB01,PAY-SD06,Delivered
2023-10-15,ORD-SB-002381,SD-USR10087,205200,3,DEL-SB01,PAY-SD05,Delivered
2023-10-15,ORD-SB-002382,SD-USR10088,252000,2,DEL-SB01,PAY-SD06,Delivered
2023-10-15,ORD-SB-002383,SD-USR10089,220900,2,DEL-SB03,PAY-SD06,Delivered
2023-10-15,ORD-SB-002384,SD-USR10090,457900,2,DEL-SB01,PAY-SD03,Delivered
2023-10-15,ORD-SB-002385,SD-USR10091,87400,2,DEL-SB03,PAY-SD04,Delivered
2023-10-15,ORD-SB-002386,SD-USR10092,54800,2,DEL-SB02,PAY-SD05,Delivered
2023-10-15,ORD-SB-002387,SD-USR10093,123200,3,DEL-SB02,PAY-SD05,Delivered
2023-10-15,ORD-SB-002388,SD-USR10094,44400,4,DEL-SB01,PAY-SD06,Delivered
2023-10-16,ORD-SB-002389,SD-USR10095,50900,3,DEL-SB02,PAY-SD06,Delivered
2023-10-16,ORD-SB-002390,SD-USR10096,73700,3,DEL-SB02,PAY-SD07,Delivered
2023-10-16,ORD-SB-002391,SD-USR10097,179900,3,DEL-SB02,PAY-SD05,Delivered
2023-10-16,ORD-SB-002392,SD-USR10098,122600,4,DEL-SB02,PAY-SD07,Delivered
2023-10-16,ORD-SB-002393,SD-USR10099,50200,4,DEL-SB02,PAY-SD06,Delivered
2023-10-16,ORD-SB-002394,SD-USR100100,275600,2,DEL-SB02,PAY-SD05,Delivered
2023-10-16,ORD-SB-002395,SD-USR100101,73400,2,DEL-SB01,PAY-SD05,Delivered
2023-10-16,ORD-SB-002396,SD-USR100102,82700,2,DEL-SB03,PAY-SD04,Delivered
2023-10-16,ORD-SB-002397,SD-USR100103,105800,3,DEL-SB02,PAY-SD04,Delivered
2023-10-16,ORD-SB-002398,SD-USR100104,47100,3,DEL-SB01,PAY-SD04,Delivered
2023-10-16,ORD-SB-002399,SD-USR100105,107600,2,DEL-SB01,PAY-SD05,Delivered
2023-10-16,ORD-SB-002400,SD-USR100106,103300,3,DEL-SB02,PAY-SD04,Delivered
2023-10-16,ORD-SB-002401,SD-USR100107,6100,2,DEL-SB02,PAY-SD07,Delivered
